StartTime,Dur,Proto,SrcAddr,Sport,DstAddr,Dport,SrcPkts,DstPkts,SrcBytes,DstBytes,sTtl,dTtl,SIntPkt,DIntPkt,SrcJitter,DstJitter,SrcWin,DstWin,Load,Loss
00:19:32.943470,1.762483,arp,192.168.1.135,,192.168.1.33,,3,0,126,0,,,,,,,,,381.280273,0
00:19:36.949347,1.752141,arp,192.168.1.135,,192.168.1.34,,3,0,126,0,,,,,,,,,383.530792,0
00:19:40.954715,1.752305,arp,192.168.1.135,,192.168.1.35,,3,0,126,0,,,,,,,,,383.494873,0
00:19:44.960553,1.742487,arp,192.168.1.135,,192.168.1.36,,3,0,126,0,,,,,,,,,385.655670,0
00:19:48.966905,1.741530,arp,192.168.1.135,,192.168.1.37,,3,0,126,0,,,,,,,,,385.867615,0
00:19:52.972433,1.732215,arp,192.168.1.135,,192.168.1.38,,3,0,126,0,,,,,,,,,387.942596,0
00:19:56.978071,1.721899,arp,192.168.1.135,,192.168.1.39,,3,0,126,0,,,,,,,,,390.266785,0
00:20:00.983889,1.722233,arp,192.168.1.135,,192.168.1.40,,3,0,126,0,,,,,,,,,390.191101,0
00:20:04.989510,1.712671,arp,192.168.1.135,,192.168.1.41,,3,0,126,0,,,,,,,,,392.369568,0
00:20:08.995404,1.712426,arp,192.168.1.135,,192.168.1.42,,3,0,126,0,,,,,,,,,392.425720,0
00:20:13.000762,1.702263,arp,192.168.1.135,,192.168.1.43,,3,0,126,0,,,,,,,,,394.768616,0
00:20:17.006908,1.702275,arp,192.168.1.135,,192.168.1.44,,3,0,126,0,,,,,,,,,394.765808,0
00:20:21.012904,1.692047,arp,192.168.1.135,,192.168.1.45,,3,0,126,0,,,,,,,,,397.152100,0
00:20:25.018185,1.682306,arp,192.168.1.135,,192.168.1.46,,3,0,126,0,,,,,,,,,399.451691,0
00:20:29.024131,1.682265,arp,192.168.1.135,,192.168.1.47,,3,0,126,0,,,,,,,,,399.461426,0
00:20:33.030231,1.671562,arp,192.168.1.135,,192.168.1.48,,3,0,126,0,,,,,,,,,402.019196,0
00:20:37.035762,1.671962,arp,192.168.1.135,,192.168.1.49,,3,0,126,0,,,,,,,,,401.923004,0
00:20:41.041567,1.661663,arp,192.168.1.135,,192.168.1.50,,3,0,126,0,,,,,,,,,404.414124,0
00:20:45.046889,1.652703,arp,192.168.1.135,,192.168.1.51,,3,0,126,0,,,,,,,,,406.606628,0
00:20:49.053087,1.651600,arp,192.168.1.135,,192.168.1.52,,3,0,126,0,,,,,,,,,406.878174,0
00:20:53.058578,1.642287,arp,192.168.1.135,,192.168.1.53,,3,0,126,0,,,,,,,,,409.185486,0
00:20:57.064854,1.641490,arp,192.168.1.135,,192.168.1.54,,3,0,126,0,,,,,,,,,409.384155,0
00:21:01.070347,1.632025,arp,192.168.1.135,,192.168.1.55,,3,0,126,0,,,,,,,,,411.758392,0
00:21:05.075937,1.631902,arp,192.168.1.135,,192.168.1.56,,3,0,126,0,,,,,,,,,411.789429,0
00:21:09.082191,1.621302,arp,192.168.1.135,,192.168.1.57,,3,0,126,0,,,,,,,,,414.481689,0
00:21:13.087603,1.611763,arp,192.168.1.135,,192.168.1.58,,3,0,126,0,,,,,,,,,416.934753,0
00:21:17.093696,1.611511,arp,192.168.1.135,,192.168.1.59,,3,0,126,0,,,,,,,,,416.999939,0
00:21:21.098768,1.602696,arp,192.168.1.135,,192.168.1.60,,3,0,126,0,,,,,,,,,419.293518,0
00:21:25.104702,1.602056,arp,192.168.1.135,,192.168.1.61,,3,0,126,0,,,,,,,,,419.460999,0
00:21:29.110392,1.591846,arp,192.168.1.135,,192.168.1.62,,3,0,126,0,,,,,,,,,422.151398,0
00:21:33.115905,1.592333,arp,192.168.1.135,,192.168.1.63,,3,0,126,0,,,,,,,,,422.022278,0
00:21:37.122011,1.581767,arp,192.168.1.135,,192.168.1.64,,3,0,126,0,,,,,,,,,424.841339,0
00:21:41.127476,1.572152,arp,192.168.1.135,,192.168.1.65,,3,0,126,0,,,,,,,,,427.439575,0
00:21:45.133274,1.572553,arp,192.168.1.135,,192.168.1.66,,3,0,126,0,,,,,,,,,427.330566,0
00:21:49.139641,1.561835,arp,192.168.1.135,,192.168.1.67,,3,0,126,0,,,,,,,,,430.263092,0
00:21:53.144919,1.562375,arp,192.168.1.135,,192.168.1.68,,3,0,126,0,,,,,,,,,430.114410,0
00:21:57.151281,1.551937,arp,192.168.1.135,,192.168.1.69,,3,0,126,0,,,,,,,,,433.007263,0
00:22:01.156403,1.551918,arp,192.168.1.135,,192.168.1.70,,3,0,126,0,,,,,,,,,433.012573,0
00:22:05.162117,1.542087,arp,192.168.1.135,,192.168.1.71,,3,0,126,0,,,,,,,,,435.773102,0
00:22:09.168539,1.531414,arp,192.168.1.135,,192.168.1.72,,3,0,126,0,,,,,,,,,438.810150,0
00:22:13.174241,1.531273,arp,192.168.1.135,,192.168.1.73,,3,0,126,0,,,,,,,,,438.850555,0
00:22:17.179417,1.522482,arp,192.168.1.135,,192.168.1.74,,3,0,126,0,,,,,,,,,441.384521,0
00:22:21.185735,1.521215,arp,192.168.1.135,,192.168.1.75,,3,0,126,0,,,,,,,,,441.752167,0
00:22:25.191178,1.511604,arp,192.168.1.135,,192.168.1.76,,3,0,126,0,,,,,,,,,444.560883,0
00:22:29.196554,1.512441,arp,192.168.1.135,,192.168.1.77,,3,0,126,0,,,,,,,,,444.314850,0
00:22:33.202814,2.002442,arp,192.168.1.135,,192.168.1.78,,3,0,126,0,,,,,,,,,335.590271,0
00:22:37.208687,1.992648,arp,192.168.1.135,,192.168.1.79,,3,0,126,0,,,,,,,,,337.239685,0
00:22:41.214270,1.992482,arp,192.168.1.135,,192.168.1.80,,3,0,126,0,,,,,,,,,337.267792,0
00:22:45.219719,1.982619,arp,192.168.1.135,,192.168.1.81,,3,0,126,0,,,,,,,,,338.945587,0
00:22:49.225678,1.982823,arp,192.168.1.135,,192.168.1.82,,3,0,126,0,,,,,,,,,338.910736,0
00:22:53.231237,1.972882,arp,192.168.1.135,,192.168.1.83,,3,0,126,0,,,,,,,,,340.618439,0
00:22:57.237491,1.962514,arp,192.168.1.135,,192.168.1.84,,3,0,126,0,,,,,,,,,342.417938,0
00:23:01.242937,1.962813,arp,192.168.1.135,,192.168.1.85,,3,0,126,0,,,,,,,,,342.365784,0
00:23:05.248792,1.952210,arp,192.168.1.135,,192.168.1.86,,3,0,126,0,,,,,,,,,344.225281,0
00:23:09.254633,1.952286,arp,192.168.1.135,,192.168.1.87,,3,0,126,0,,,,,,,,,344.211853,0
00:23:13.260055,1.942544,arp,192.168.1.135,,192.168.1.88,,3,0,126,0,,,,,,,,,345.938110,0
00:23:17.265903,1.942563,arp,192.168.1.135,,192.168.1.89,,3,0,126,0,,,,,,,,,345.934723,0
00:23:21.271733,1.932395,arp,192.168.1.135,,192.168.1.90,,3,0,126,0,,,,,,,,,347.755005,0
00:23:25.277917,1.922425,arp,192.168.1.135,,192.168.1.91,,3,0,126,0,,,,,,,,,349.558502,0
00:23:29.283422,1.922396,arp,192.168.1.135,,192.168.1.92,,3,0,126,0,,,,,,,,,349.563782,0
00:23:33.289313,1.912274,arp,192.168.1.135,,192.168.1.93,,3,0,126,0,,,,,,,,,351.414062,0
00:23:37.295246,1.911715,arp,192.168.1.135,,192.168.1.94,,3,0,126,0,,,,,,,,,351.516815,0
00:23:41.300418,1.902569,arp,192.168.1.135,,192.168.1.95,,3,0,126,0,,,,,,,,,353.206635,0
00:23:45.306800,1.901996,arp,192.168.1.135,,192.168.1.96,,3,0,126,0,,,,,,,,,353.313049,0
00:23:49.311628,1.893278,arp,192.168.1.135,,192.168.1.97,,3,0,126,0,,,,,,,,,354.939941,0
00:23:53.318327,1.882150,arp,192.168.1.135,,192.168.1.98,,3,0,126,0,,,,,,,,,357.038483,0
00:23:57.323379,1.882721,arp,192.168.1.135,,192.168.1.99,,3,0,126,0,,,,,,,,,356.930206,0
00:24:01.329616,1.872277,arp,192.168.1.135,,192.168.1.100,,3,0,126,0,,,,,,,,,358.921234,0
00:24:05.335257,1.872015,arp,192.168.1.135,,192.168.1.101,,3,0,126,0,,,,,,,,,358.971497,0
00:24:09.341203,1.862453,arp,192.168.1.135,,192.168.1.102,,3,0,126,0,,,,,,,,,360.814484,0
00:24:13.346962,1.852115,arp,192.168.1.135,,192.168.1.103,,3,0,126,0,,,,,,,,,362.828430,0
00:24:17.352595,1.852388,arp,192.168.1.135,,192.168.1.104,,3,0,126,0,,,,,,,,,362.774963,0
00:24:21.358511,1.842491,arp,192.168.1.135,,192.168.1.105,,3,0,126,0,,,,,,,,,364.723633,0
00:24:25.364342,1.842080,arp,192.168.1.135,,192.168.1.106,,3,0,126,0,,,,,,,,,364.804993,0
00:24:29.369323,1.832638,arp,192.168.1.135,,192.168.1.107,,3,0,126,0,,,,,,,,,366.684509,0
00:24:33.375077,1.832446,arp,192.168.1.135,,192.168.1.108,,3,0,126,0,,,,,,,,,366.722961,0
00:24:37.381194,1.822232,arp,192.168.1.135,,192.168.1.109,,3,0,126,0,,,,,,,,,368.778503,0
00:24:41.386905,1.812143,arp,192.168.1.135,,192.168.1.110,,3,0,126,0,,,,,,,,,370.831665,0
00:24:45.392893,1.812582,arp,192.168.1.135,,192.168.1.111,,3,0,126,0,,,,,,,,,370.741852,0
00:17:15.741124,453.658020,arp,192.168.1.135,,192.168.1.112,,4,4,168,168,,,,,,,,,4.443876,0
00:24:51.402456,1.801213,arp,192.168.1.135,,192.168.1.113,,3,0,126,0,,,,,,,,,373.081909,0
00:24:55.407011,1.792213,arp,192.168.1.135,,192.168.1.114,,3,0,126,0,,,,,,,,,374.955444,0
00:24:59.413403,1.791898,arp,192.168.1.135,,192.168.1.115,,3,0,126,0,,,,,,,,,375.021332,0
00:25:03.418501,1.782659,arp,192.168.1.135,,192.168.1.116,,3,0,126,0,,,,,,,,,376.964966,0
00:25:07.424330,1.782166,arp,192.168.1.135,,192.168.1.117,,3,0,126,0,,,,,,,,,377.069244,0
00:25:11.429907,1.772977,arp,192.168.1.135,,192.168.1.118,,3,0,126,0,,,,,,,,,379.023529,0
00:25:15.435740,1.772355,arp,192.168.1.135,,192.168.1.119,,3,0,126,0,,,,,,,,,379.156555,0
00:25:19.441811,1.762389,arp,192.168.1.135,,192.168.1.120,,3,0,126,0,,,,,,,,,381.300629,0
00:25:23.447545,1.752077,arp,192.168.1.135,,192.168.1.121,,3,0,126,0,,,,,,,,,383.544800,0
00:25:27.453637,1.751803,arp,192.168.1.135,,192.168.1.122,,3,0,126,0,,,,,,,,,383.604767,0
00:25:31.458825,1.742461,arp,192.168.1.135,,192.168.1.123,,3,0,126,0,,,,,,,,,385.661438,0
00:25:35.464397,1.742243,arp,192.168.1.135,,192.168.1.124,,3,0,126,0,,,,,,,,,385.709686,0
00:25:39.470940,1.731483,arp,192.168.1.135,,192.168.1.125,,3,0,126,0,,,,,,,,,388.106628,0
00:25:43.476139,1.732237,arp,192.168.1.135,,192.168.1.126,,3,0,126,0,,,,,,,,,387.937683,0
00:25:47.482303,1.721655,arp,192.168.1.135,,192.168.1.127,,3,0,126,0,,,,,,,,,390.322113,0
00:25:51.487422,1.712904,arp,192.168.1.135,,192.168.1.128,,3,0,126,0,,,,,,,,,392.316223,0
00:25:55.493180,1.712659,arp,192.168.1.135,,192.168.1.129,,3,0,126,0,,,,,,,,,392.372314,0
00:25:59.499009,1.702542,arp,192.168.1.135,,192.168.1.130,,3,0,126,0,,,,,,,,,394.703918,0
00:26:03.505296,1.701809,arp,192.168.1.135,,192.168.1.131,,3,0,126,0,,,,,,,,,394.873901,0
00:26:11.516540,1.692928,arp,192.168.1.135,,192.168.1.133,,3,0,126,0,,,,,,,,,396.945435,0
00:00:10.701971,0.000000,arp,192.168.1.135,,192.168.1.135,,1,0,42,0,,,,,,,,,0.000000,0
00:26:19.528678,1.671626,arp,192.168.1.135,,192.168.1.136,,3,0,126,0,,,,,,,,,402.003815,0
00:26:23.534248,1.671531,arp,192.168.1.135,,192.168.1.137,,3,0,126,0,,,,,,,,,402.026642,0
00:26:27.539678,1.662246,arp,192.168.1.135,,192.168.1.138,,3,0,126,0,,,,,,,,,404.272308,0
00:26:31.545191,187.223282,arp,192.168.1.135,,192.168.1.139,,9,2,378,120,,,,,,,,,16.920973,0
00:26:35.551472,1.651972,arp,192.168.1.135,,192.168.1.140,,3,0,126,0,,,,,,,,,406.786530,0
00:26:39.556585,1.652098,arp,192.168.1.135,,192.168.1.141,,3,0,126,0,,,,,,,,,406.755554,0
00:26:43.562292,1.642577,arp,192.168.1.135,,192.168.1.142,,3,0,126,0,,,,,,,,,409.113220,0
00:26:47.568704,1.631989,arp,192.168.1.135,,192.168.1.143,,3,0,126,0,,,,,,,,,411.767487,0
00:26:51.574241,1.632042,arp,192.168.1.135,,192.168.1.144,,3,0,126,0,,,,,,,,,411.754089,0
00:26:55.580085,1.622075,arp,192.168.1.135,,192.168.1.145,,3,0,126,0,,,,,,,,,414.284180,0
00:26:59.585630,1.621879,arp,192.168.1.135,,192.168.1.146,,3,0,126,0,,,,,,,,,414.334229,0
00:27:03.591093,1.612488,arp,192.168.1.135,,192.168.1.147,,3,0,126,0,,,,,,,,,416.747284,0
00:27:07.596963,1.601954,arp,192.168.1.135,,192.168.1.148,,3,0,126,0,,,,,,,,,419.487701,0
00:27:11.602872,1.602010,arp,192.168.1.135,,192.168.1.149,,3,0,126,0,,,,,,,,,419.473022,0
00:27:15.609081,1.591567,arp,192.168.1.135,,192.168.1.150,,3,0,126,0,,,,,,,,,422.225372,0
00:27:19.614365,1.592163,arp,192.168.1.135,,192.168.1.151,,3,0,126,0,,,,,,,,,422.067352,0
00:27:23.620027,1.582181,arp,192.168.1.135,,192.168.1.152,,3,0,126,0,,,,,,,,,424.730164,0
00:27:27.625780,1.582263,arp,192.168.1.135,,192.168.1.153,,3,0,126,0,,,,,,,,,424.708160,0
00:27:31.631432,1.572094,arp,192.168.1.135,,192.168.1.154,,3,0,126,0,,,,,,,,,427.455353,0
00:27:35.637801,1.561716,arp,192.168.1.135,,192.168.1.155,,3,0,126,0,,,,,,,,,430.295929,0
00:27:39.643372,1.561762,arp,192.168.1.135,,192.168.1.156,,3,0,126,0,,,,,,,,,430.283234,0
00:27:43.648839,1.552386,arp,192.168.1.135,,192.168.1.157,,3,0,126,0,,,,,,,,,432.882019,0
00:27:47.655036,1.551959,arp,192.168.1.135,,192.168.1.158,,3,0,126,0,,,,,,,,,433.001129,0
00:27:51.660273,1.542265,arp,192.168.1.135,,192.168.1.159,,3,0,126,0,,,,,,,,,435.722778,0
00:27:55.666217,1.542343,arp,192.168.1.135,,192.168.1.160,,3,0,126,0,,,,,,,,,435.700745,0
00:27:59.672092,1.531527,arp,192.168.1.135,,192.168.1.161,,3,0,126,0,,,,,,,,,438.777771,0
00:28:03.677512,1.522215,arp,192.168.1.135,,192.168.1.162,,3,0,126,0,,,,,,,,,441.461945,0
00:28:07.683996,1.521196,arp,192.168.1.135,,192.168.1.163,,3,0,126,0,,,,,,,,,441.757660,0
00:28:11.689735,1.511519,arp,192.168.1.135,,192.168.1.164,,3,0,126,0,,,,,,,,,444.585876,0
00:28:19.700930,2.002708,arp,192.168.1.135,,192.168.1.166,,3,0,126,0,,,,,,,,,335.545685,0
00:28:31.718220,1.982767,arp,192.168.1.135,,192.168.1.169,,3,0,126,0,,,,,,,,,338.920319,0
00:28:35.724168,1.982552,arp,192.168.1.135,,192.168.1.170,,3,0,126,0,,,,,,,,,338.957062,0
00:28:39.729933,1.972539,arp,192.168.1.135,,192.168.1.171,,3,0,126,0,,,,,,,,,340.677673,0
00:28:43.735205,1.973096,arp,192.168.1.135,,192.168.1.172,,3,0,126,0,,,,,,,,,340.581512,0
00:28:47.741467,1.962065,arp,192.168.1.135,,192.168.1.173,,3,0,126,0,,,,,,,,,342.496307,0
00:28:51.746983,1.952640,arp,192.168.1.135,,192.168.1.174,,3,0,126,0,,,,,,,,,344.149445,0
00:28:55.752416,1.953250,arp,192.168.1.135,,192.168.1.175,,3,0,126,0,,,,,,,,,344.041962,0
00:28:59.758618,1.942727,arp,192.168.1.135,,192.168.1.176,,3,0,126,0,,,,,,,,,345.905518,0
00:29:03.764013,1.942601,arp,192.168.1.135,,192.168.1.177,,3,0,126,0,,,,,,,,,345.927979,0
00:29:07.769793,1.932712,arp,192.168.1.135,,192.168.1.178,,3,0,126,0,,,,,,,,,347.697968,0
00:29:11.776086,1.932246,arp,192.168.1.135,,192.168.1.179,,3,0,126,0,,,,,,,,,347.781799,0
00:29:15.781640,1.922251,arp,192.168.1.135,,192.168.1.180,,3,0,126,0,,,,,,,,,349.590149,0
00:29:19.787516,1.912331,arp,192.168.1.135,,192.168.1.181,,3,0,126,0,,,,,,,,,351.403595,0
00:29:23.793267,1.911988,arp,192.168.1.135,,192.168.1.182,,3,0,126,0,,,,,,,,,351.466644,0
00:29:27.798638,1.902252,arp,192.168.1.135,,192.168.1.183,,3,0,126,0,,,,,,,,,353.265503,0
00:29:31.804454,1.902391,arp,192.168.1.135,,192.168.1.184,,3,0,126,0,,,,,,,,,353.239685,0
00:29:35.810272,1.892558,arp,192.168.1.135,,192.168.1.185,,3,0,126,0,,,,,,,,,355.074982,0
00:29:39.816218,1.892634,arp,192.168.1.135,,192.168.1.186,,3,0,126,0,,,,,,,,,355.060730,0
00:29:43.822020,1.882057,arp,192.168.1.135,,192.168.1.187,,3,0,126,0,,,,,,,,,357.056152,0
00:29:51.833720,1.871945,arp,192.168.1.135,,192.168.1.189,,3,0,126,0,,,,,,,,,358.984894,0
00:29:55.838847,1.862691,arp,192.168.1.135,,192.168.1.190,,3,0,126,0,,,,,,,,,360.768372,0
00:29:59.844615,1.862500,arp,192.168.1.135,,192.168.1.191,,3,0,126,0,,,,,,,,,360.805389,0
00:30:03.850723,1.851983,arp,192.168.1.135,,192.168.1.192,,3,0,126,0,,,,,,,,,362.854309,0
00:30:07.856106,1.852323,arp,192.168.1.135,,192.168.1.193,,3,0,126,0,,,,,,,,,362.787689,0
00:30:11.862160,1.842133,arp,192.168.1.135,,192.168.1.194,,3,0,126,0,,,,,,,,,364.794495,0
00:30:15.868157,1.831847,arp,192.168.1.135,,192.168.1.195,,3,0,126,0,,,,,,,,,366.842865,0
00:30:19.873681,1.832485,arp,192.168.1.135,,192.168.1.196,,3,0,126,0,,,,,,,,,366.715149,0
00:30:23.879489,1.822268,arp,192.168.1.135,,192.168.1.197,,3,0,126,0,,,,,,,,,368.771210,0
00:30:27.884858,1.822993,arp,192.168.1.135,,192.168.1.198,,3,0,126,0,,,,,,,,,368.624542,0
00:30:31.891304,1.811985,arp,192.168.1.135,,192.168.1.199,,3,0,126,0,,,,,,,,,370.863983,0
00:30:35.896720,1.802177,arp,192.168.1.135,,192.168.1.200,,3,0,126,0,,,,,,,,,372.882355,0
00:30:39.902533,1.802491,arp,192.168.1.135,,192.168.1.201,,3,0,126,0,,,,,,,,,372.817413,0
00:30:43.908223,1.792589,arp,192.168.1.135,,192.168.1.202,,3,0,126,0,,,,,,,,,374.876801,0
00:30:47.914422,1.792047,arp,192.168.1.135,,192.168.1.203,,3,0,126,0,,,,,,,,,374.990173,0
00:30:51.919446,1.782817,arp,192.168.1.135,,192.168.1.204,,3,0,126,0,,,,,,,,,376.931549,0
00:30:55.925739,1.782447,arp,192.168.1.135,,192.168.1.205,,3,0,126,0,,,,,,,,,377.009827,0
00:30:59.931538,1.771812,arp,192.168.1.135,,192.168.1.206,,3,0,126,0,,,,,,,,,379.272766,0
00:31:03.937479,1.761767,arp,192.168.1.135,,192.168.1.207,,3,0,126,0,,,,,,,,,381.435211,0
00:31:07.942984,1.762182,arp,192.168.1.135,,192.168.1.208,,3,0,126,0,,,,,,,,,381.345398,0
00:31:11.948383,1.752233,arp,192.168.1.135,,192.168.1.209,,3,0,126,0,,,,,,,,,383.510620,0
00:31:15.954257,1.752447,arp,192.168.1.135,,192.168.1.210,,3,0,126,0,,,,,,,,,383.463806,0
00:31:19.959751,1.742167,arp,192.168.1.135,,192.168.1.211,,3,0,126,0,,,,,,,,,385.726501,0
00:31:23.965746,1.742033,arp,192.168.1.135,,192.168.1.212,,3,0,126,0,,,,,,,,,385.756195,0
00:31:27.971778,1.731764,arp,192.168.1.135,,192.168.1.213,,3,0,126,0,,,,,,,,,388.043640,0
00:31:31.977227,1.722598,arp,192.168.1.135,,192.168.1.214,,3,0,126,0,,,,,,,,,390.108429,0
00:31:35.983360,1.722134,arp,192.168.1.135,,192.168.1.215,,3,0,126,0,,,,,,,,,390.213531,0
00:31:39.988699,1.712319,arp,192.168.1.135,,192.168.1.216,,3,0,126,0,,,,,,,,,392.450226,0
00:31:43.994371,1.712664,arp,192.168.1.135,,192.168.1.217,,3,0,126,0,,,,,,,,,392.371185,0
00:31:48.000376,1.702516,arp,192.168.1.135,,192.168.1.218,,3,0,126,0,,,,,,,,,394.709961,0
00:31:52.005807,1.702512,arp,192.168.1.135,,192.168.1.219,,3,0,126,0,,,,,,,,,394.710876,0
00:32:00.017490,1.682742,arp,192.168.1.135,,192.168.1.221,,3,0,126,0,,,,,,,,,399.348206,0
00:32:04.023159,1.682747,arp,192.168.1.135,,192.168.1.222,,3,0,126,0,,,,,,,,,399.347015,0
00:32:08.029276,1.671896,arp,192.168.1.135,,192.168.1.223,,3,0,126,0,,,,,,,,,401.938873,0
00:32:12.034935,1.672035,arp,192.168.1.135,,192.168.1.224,,3,0,126,0,,,,,,,,,401.905457,0
00:32:16.041344,1.661695,arp,192.168.1.135,,192.168.1.225,,3,0,126,0,,,,,,,,,404.406342,0
00:32:20.047051,1.661576,arp,192.168.1.135,,192.168.1.226,,3,0,126,0,,,,,,,,,404.435303,0
00:32:24.052566,1.652174,arp,192.168.1.135,,192.168.1.227,,3,0,126,0,,,,,,,,,406.736816,0
00:32:28.057860,1.642051,arp,192.168.1.135,,192.168.1.228,,3,0,126,0,,,,,,,,,409.244293,0
00:32:32.063744,1.642269,arp,192.168.1.135,,192.168.1.229,,3,0,126,0,,,,,,,,,409.189972,0
00:32:36.069425,1.632346,arp,192.168.1.135,,192.168.1.230,,3,0,126,0,,,,,,,,,411.677429,0
00:32:40.075641,1.631615,arp,192.168.1.135,,192.168.1.231,,3,0,126,0,,,,,,,,,411.861847,0
00:32:44.081330,1.621412,arp,192.168.1.135,,192.168.1.232,,3,0,126,0,,,,,,,,,414.453552,0
00:32:48.086462,1.622076,arp,192.168.1.135,,192.168.1.233,,3,0,126,0,,,,,,,,,414.283905,0
00:32:52.092544,1.611963,arp,192.168.1.135,,192.168.1.234,,3,0,126,0,,,,,,,,,416.882996,0
00:32:56.098545,1.602135,arp,192.168.1.135,,192.168.1.235,,3,0,126,0,,,,,,,,,419.440338,0
00:33:00.103583,1.602659,arp,192.168.1.135,,192.168.1.236,,3,0,126,0,,,,,,,,,419.303162,0
00:33:04.110091,1.591397,arp,192.168.1.135,,192.168.1.237,,3,0,126,0,,,,,,,,,422.270477,0
00:33:08.115230,1.592293,arp,192.168.1.135,,192.168.1.238,,3,0,126,0,,,,,,,,,422.032867,0
00:33:12.121018,1.581990,arp,192.168.1.135,,192.168.1.239,,3,0,126,0,,,,,,,,,424.781433,0
00:33:16.127207,1.571767,arp,192.168.1.135,,192.168.1.240,,3,0,126,0,,,,,,,,,427.544281,0
00:33:20.132920,1.572127,arp,192.168.1.135,,192.168.1.241,,3,0,126,0,,,,,,,,,427.446381,0
00:33:24.138951,1.561503,arp,192.168.1.135,,192.168.1.242,,3,0,126,0,,,,,,,,,430.354584,0
00:33:28.143978,1.562048,arp,192.168.1.135,,192.168.1.243,,3,0,126,0,,,,,,,,,430.204468,0
00:33:32.150091,1.552385,arp,192.168.1.135,,192.168.1.244,,3,0,126,0,,,,,,,,,432.882324,0
00:33:36.155751,1.552219,arp,192.168.1.135,,192.168.1.245,,3,0,126,0,,,,,,,,,432.928589,0
00:33:40.161642,1.541745,arp,192.168.1.135,,192.168.1.246,,3,0,126,0,,,,,,,,,435.869751,0
00:33:44.167495,1.532159,arp,192.168.1.135,,192.168.1.247,,3,0,126,0,,,,,,,,,438.596771,0
00:33:48.173123,1.531830,arp,192.168.1.135,,192.168.1.248,,3,0,126,0,,,,,,,,,438.690979,0
00:33:56.185092,1.521346,arp,192.168.1.135,,192.168.1.250,,3,0,126,0,,,,,,,,,441.714111,0
00:34:00.190485,1.511887,arp,192.168.1.135,,192.168.1.251,,3,0,126,0,,,,,,,,,444.477661,0
00:34:04.196247,1.511917,arp,192.168.1.135,,192.168.1.252,,3,0,126,0,,,,,,,,,444.468842,0
00:34:08.202236,2.002178,arp,192.168.1.135,,192.168.1.253,,3,0,126,0,,,,,,,,,335.634491,0
00:34:12.207312,1.993271,arp,192.168.1.135,,192.168.1.254,,3,0,126,0,,,,,,,,,337.134277,0
00:27:11.829353,0.000219,arp,192.168.1.139,,192.168.1.135,,1,1,60,42,,,,,,,,,0.000000,0
