true_label,class,attack_type,source,flow_id,mean_Length_of_IP_packets,std_Length_of_IP_packets,max_Length_of_IP_packets,min_Length_of_IP_packets,mean_Length_of_TCP_payload,std_Length_of_TCP_payload,max_Length_of_TCP_payload,min_Length_of_TCP_payload,Length_of_TCP_payload,mean_Time_difference_between_packets_per_session,std_Time_difference_between_packets_per_session,max_Time_difference_between_packets_per_session,min_Time_difference_between_packets_per_session,mean_Interval_of_arrival_time_of_forward_traffic,std_Interval_of_arrival_time_of_forward_traffic,max_Interval_of_arrival_time_of_forward_traffic,min_Interval_of_arrival_time_of_forward_traffic,mean_Interval_of_arrival_time_of_backward_traffic,std_Interval_of_arrival_time_of_backward_traffic,max_Interval_of_arrival_time_of_backward_traffic,min_Interval_of_arrival_time_of_backward_traffic,median_Time_difference_between_packets_per_session,mean_time_to_live,std_time_to_live,max_time_to_live,min_time_to_live,mean_TCP_windows_size_value,std_TCP_windows_size_value,max_TCP_windows_size_value,min_TCP_windows_size_value,median_TCP_windows_size_value,The_times_of_change_of_payload_per_session,Change_values_of_TCP_windows_length_per_session,src_ip,dst_ip,src_port,dst_port,protocol,bidirectional_packets,requested_server_name,client_fingerprint,server_fingerprint
0,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:52318-152.216.7.110:443-6-1668465406496,156.05882352941177,273.08274171673577,1180,54,208.0,370.1327464572677,1180,54,1872,6878.875,27432.056979320136,109749,0,13757.750000000002,38786.34492318141,109749,0,15713.714285714288,41466.127581092354,109750,1,30.0,0.0,0.0,0.0,0.0,359.5204248366013,443.584712460023,1180.0,54.0,156.05882352941177,10,12,172.16.24.174,152.216.7.110,52318,443,6,17,irs.gov,t12d190700_d83cc789557e_2dae41c691ec,76c691f46143bf86e2d1bb73c6187767
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_0.pcap,172.16.24.174:50001-213.67.255.57:2222-6-1668456948447,1105.0100671140945,597.5234212610841,1514,54,71.09375000000001,97.65581261806813,776,54,4550,32.92592592592588,396.5059147609788,6804,0,155.22222222222226,855.30723482841,6805,0,41.042918454935645,447.31413772117577,6804,0,1.0,0.0,0.0,0.0,0.0,725.5438239338547,633.3031352782446,1514.0,54.0,776.0,176,178,172.16.24.174,213.67.255.57,50001,2222,6,298,,t12i190600_d83cc789557e_2dae41c691ec,fd4bc6cea4877646ccd62f0792ec0b62
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:51387-65.52.139.168:443-6-2911557,144.62595419847327,217.2043113284344,1474,54,125.66129032258061,118.85904912527069,955,54,7791,7476.684615384614,18581.78037257168,54988,0,15933.918032786885,24604.40477251657,54989,0,14289.602941176468,23915.828247218178,54988,0,112.0,0.0,0.0,0.0,0.0,499.6615456875245,585.1888199998025,1474.0,54.0,144.62595419847327,128,130,10.0.2.15,65.52.139.168,51387,443,6,131,go.trouter.io,t12d210400_b973bfd88a0e_2d8407136b4c,7e468c2751f5647292fc2cb3c73a3352
1,c2_beaconing,mta_qakbot,Qakbot_2022-09-29.pcap,10.9.29.201:50413-193.3.19.137:443-6-1664435296379,197.33333333333334,313.6911432178686,1327,54,156.41666666666666,221.00656441642525,694,54,1877,3437.5999999999995,10584.99793103428,38915,0,6250.181818181818,13912.18696552186,38915,0,8571.5,15935.405387285975,38917,2,73.5,0.0,0.0,0.0,0.0,457.2932098765432,500.781934379571,1327.0,54.0,197.33333333333334,14,16,10.9.29.201,193.3.19.137,50413,443,6,21,,t13i201000_2b729b4bf6f3_533b6d20482b,2253c82f03b621c5144709b393fde2c9
1,c2_beaconing,mta_pikabot,Pikabot_2023-05-23.pcap,10.1.0.186:55117-192.9.135.73:1194-6-1684857507796,534.1698113207549,650.0450497953394,1514,54,794.3571428571429,706.3125535344981,1514,54,22242,2115.538461538462,11130.964897416186,74969,0,4074.37037037037,15321.535136352133,74970,0,4482.041666666666,16240.79796304508,74970,0,55.0,0.0,0.0,0.0,0.0,697.2541060197664,622.28427588128,1514.0,54.0,534.1698113207549,29,31,10.1.0.186,192.9.135.73,55117,1194,6,53,,t13i201000_2b729b4bf6f3_9e7b989ebec8,40c63d2de6442242a6b0abc7e768645f
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:50443-104.20.19.8:443-6-1559719,401.3571428571429,557.2193672876269,1474,54,111.25,116.83175549014527,423,54,1335,3884.37037037037,12173.677158108701,45001,0,9534.363636363636,18057.163388930872,45001,0,6982.933333333334,15888.523722066397,45048,0,23.0,0.0,0.0,0.0,0.0,518.2827380952381,544.8775375216817,1474.0,54.0,401.3571428571429,20,22,10.0.2.15,104.20.19.8,50443,443,6,28,www.free-kassa.ru,t12d1711h2_67e6df579eba_de5ccbe16bdd,6f0a5b0a36320bdd6b88ed3e0b6c4152
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:52341-172.217.23.142:443-6-7753116,248.07894736842113,414.12848127636363,1474,54,121.875,131.91303953741647,560,54,1950,21.189189189189193,48.245804560165205,214,0,52.266666666666666,68.00469171489637,218,2,36.19047619047618,60.4628969266434,214,0,3.0,0.0,0.0,0.0,0.0,486.6463981924508,550.5735917317471,1474.0,54.0,248.07894736842113,31,33,10.0.2.15,172.217.23.142,52341,443,6,38,accounts.youtube.com,t12d1509h2_073e58a039a6_e70312a1ce2c,84480cf8cf0e732666092640e581e1a5
0,exfil,mta_agenttesla,AgentTesla_2023-01-05.pcap,192.168.1.27:51959-40.126.29.10:443-6-1672959334320,662.166666666667,682.329183228824,1514,54,478.1538461538461,605.8631372064494,1514,54,6216,9.514285714285714,31.78084090673965,175,0,27.75,51.496028090435374,177,0,13.363636363636363,39.073246790081505,175,0,7.5,0.0,0.0,0.0,0.0,734.4993806515546,604.0649522164962,1514.0,54.0,662.166666666667,17,19,192.168.1.27,40.126.29.10,51959,443,6,36,login.live.com,t12d1909h2_d83cc789557e_7af1ed941c26,7d8fd34fdb13a7fff30d5a52846b6c4c
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:34476-52.42.238.48:443-6-1493727176288,257.4,388.4381280337254,1514,54,130.27777777777777,139.87339046250764,494,54,2345,622.2758620689656,1927.8894065893426,10005,0,1061.5294117647059,2473.3211507416263,10005,0,1622.3636363636365,3071.581132665301,10281,0,199.0,0.0,0.0,0.0,0.0,503.529012345679,561.8173424530919,1514.0,54.0,257.4,21,26,192.168.1.191,52.42.238.48,34476,443,6,30,e.nexac.com,t12d1109h2_43e74fd21232_fed6c16fddd0,303951d4c50efb2e991652225a6f02b1
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:51409-31.13.91.36:443-6-2973908,296.7068965517241,446.28745392465436,1502,54,241.37499999999991,356.7962288380351,1502,54,5793,34.17543859649123,86.37359112082679,445,0,84.69565217391303,155.26383258025638,610,0,57.60606060606061,156.0502602116421,738,0,5.0,0.0,0.0,0.0,0.0,612.6496224926752,630.203738778964,1502.0,54.0,296.7068965517241,46,48,10.0.2.15,31.13.91.36,51409,443,6,58,www.facebook.com,t12d1712h2_67e6df579eba_88be6878e1da,96681175a9547081bf3d417f1a572091
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:49239-77.75.79.122:443-6-522906,313.54545454545456,473.3417900592026,1474,54,162.8,197.88425348616744,571,54,1628,42.57142857142858,126.55495700626327,553,0,99.33333333333331,186.10548084352592,559,2,78.54545454545455,170.2159590851361,553,1,1.5,0.0,0.0,0.0,0.0,510.72356902356904,542.6555975091053,1474.0,54.0,313.54545454545456,14,16,10.0.2.15,77.75.79.122,49239,443,6,22,jslog.post.cz,t12d1510h2_073e58a039a6_60bf0a45ed8c,ccc514751b175866924439bdbb5bba34
0,c2_beaconing,mta_danabot,Danabot_2024-02-14.pcap,10.2.14.101:49797-51.104.176.40:443-6-1707928010315,466.20000000000005,586.9571960543631,1514,54,295.7,461.68966248384254,1514,54,2957,57.70833333333333,127.94376453762008,447,0,153.88888888888889,174.76301413946575,447,0,86.42857142857143,157.19351830721965,447,0,88.0,0.0,0.0,0.0,0.0,671.7518518518518,620.4932918353106,1514.0,54.0,466.20000000000005,16,18,10.2.14.101,51.104.176.40,49797,443,6,25,checkappexec.microsoft.com,t12d1809h1_4b22cbed5bed_7af1ed941c26,986571066668055ae9481cb84fda634a
1,exfil,mta_meduza,Meduza_2024-03-06_0.pcap,10.3.6.101:55876-50.3.132.236:443-6-1709744685482,1128.5334987593053,565.0247162136712,1430,60,62.562874251497014,18.83362313426735,258,60,10448,1.160248447204968,13.060152069463056,348,0,5.626506024096389,29.276823326340953,348,0,1.410658307210032,15.996193008798747,383,0,1.0,0.0,0.0,0.0,0.0,655.1352081992526,629.0941287613782,1430.0,60.0,258.0,327,328,10.3.6.101,50.3.132.236,55876,443,6,806,yourunitedlaws.com,t12d2109h1_76e208dd3e22_7af1ed941c26,fe0146829eef1917ba6c2dd4f5c08905
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:52126-194.165.16.90:443-6-1668460641508,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,64.16666666666666,155.76422167373093,556,0,140.0,210.74202238756274,556,0,110.08333333333336,205.2658844848148,556,0,1.0,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,52126,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51474-142.251.40.68:443-6-1668459773660,687.1212121212121,669.376470940296,1514,54,107.33333333333334,111.19706776164503,417,54,1288,9.125,24.26965448934653,110,0,26.545454545454547,36.84661079763954,110,0,11.950000000000003,28.361343224073224,110,0,1.0,0.0,0.0,0.0,0.0,602.2092352092352,579.6529702188468,1514.0,54.0,417.0,24,26,172.16.24.174,142.251.40.68,51474,443,6,33,www.google.com,t12d190700_d83cc789557e_2dae41c691ec,84aaf6d03fc8c5bfb56d1d188735b268
0,c2_beaconing,mta_bumblebee,BumbleBee_2022-12-07.pcap,10.12.7.101:50201-139.177.146.137:443-6-1670432693446,186.64000000000001,291.9651634470569,1418,54,134.36363636363637,94.54445803670646,312,54,1478,1358.4166666666665,6319.256814563387,31017,0,3260.2000000000003,9755.110282422349,31017,0,2501.8461538461543,8570.152311425138,31017,0,75.0,0.0,0.0,0.0,0.0,428.74643578643577,535.1915873465913,1418.0,54.0,186.64000000000001,20,22,10.12.7.101,139.177.146.137,50201,443,6,25,,t12i210600_76e208dd3e22_2dae41c691ec,76c691f46143bf86e2d1bb73c6187767
0,exfil,mta_xloader,XLoader_2023-11-29.pcap,10.11.29.101:60740-20.42.73.24:443-6-1701280874902,361.3448275862069,513.590044675856,1450,60,300.1875,465.5110766673549,1450,60,4803,23.0,33.4995854037363,88,0,42.93333333333333,48.422938287354604,125,0,46.33333333333333,61.86985362742333,194,0,18.0,0.0,0.0,0.0,0.0,623.1275235779547,594.1777154558358,1450.0,60.0,361.3448275862069,18,19,10.11.29.101,20.42.73.24,60740,443,6,29,v10.events.data.microsoft.com,t12d1909h2_d83cc789557e_7af1ed941c26,2fe9b0e731d3d41b2b84e8e1d6186836
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:49582-91.198.174.208:443-6-2197942,599.1578947368422,649.3946848927216,1474,54,98.52631578947368,84.67018917938306,360,54,1872,22.83928571428572,56.934979433709145,300,0,71.05555555555556,95.15156468202669,353,3,33.486486486486484,68.37259913380733,301,0,2.0,0.0,0.0,0.0,0.0,557.4619883040936,555.4906082073512,1474.0,54.0,360.0,38,40,10.0.2.15,91.198.174.208,49582,443,6,57,upload.wikimedia.org,t12d1509h2_073e58a039a6_e70312a1ce2c,e1780de8814476f0cb0c3f0226424e51
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:59848-54.231.121.42:443-6-1493727261248,945.3014671083761,683.6099113337914,1486,54,65.70129870129874,47.372679252218255,453,54,50590,5.192708333333342,39.01535953121832,1443,0,14.261378413524055,64.97510002776707,1443,0,8.071535022354695,53.38387658621283,1571,0,3.0,0.0,0.0,0.0,0.0,671.9574513512364,629.4530946002745,1486.0,54.0,453.0,1502,1509,192.168.1.191,54.231.121.42,59848,443,6,2113,s3.amazonaws.com,t12d1109h2_43e74fd21232_fed6c16fddd0,ea615e28cb25adfb2f261151eab3314f
1,exfil,mta_lumma,Lumma_2025-08-15.pcap,10.8.15.176:62820-5.10.250.239:443-6-1755287338789,60.0,4.898979485566356,66,54,61.5,3.0,66,60,246,83.5,90.87298828584872,175,0,112.33333333333334,96.74881566889248,176,1,163.0,2.8284271247461903,165,161,160.0,0.0,0.0,0.0,0.0,60.611111111111114,4.507880616689065,66.0,54.0,60.0,0,1,10.8.15.176,5.10.250.239,62820,443,6,7,,,
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51309-194.165.16.90:443-6-1668459517473,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,73.625,184.40098379912988,632,0,160.63636363636365,251.04034445772763,633,0,129.41666666666669,245.94953596708459,632,0,107.5,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,51309,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:53834-192.0.77.2:443-6-1493726594364,260.23529411764713,468.6806794851246,1514,54,88.05555555555556,58.51241419031593,237,54,1585,60.151515151515156,115.9873703286594,559,0,116.41176470588235,149.57358507751687,559,0,129.26666666666668,183.72085450746297,656,0,54.0,0.0,0.0,0.0,0.0,469.91426107480027,571.8847716320391,1514.0,54.0,237.0,26,28,192.168.1.191,192.0.77.2,53834,443,6,34,i2.wp.com,t12d1109h2_43e74fd21232_fed6c16fddd0,76cc3e2d3028143b23ec18e27dbd7ca9
1,c2_beaconing,mta_qakbot,Qakbot_2022-09-29.pcap,10.9.29.201:50182-85.86.242.245:443-6-1664422951621,133.2380952380952,149.85322978231227,551,54,140.0,181.17043708267437,551,54,1680,3972.25,12249.614635721575,44984,0,7222.272727272727,16102.208122434073,44984,0,9912.625,18441.21845941469,44984,1,68.0,0.0,0.0,0.0,0.0,217.38447971781304,191.61722327971242,551.0,54.0,133.2380952380952,14,16,10.9.29.201,85.86.242.245,50182,443,6,21,,t13i201000_2b729b4bf6f3_533b6d20482b,2253c82f03b621c5144709b393fde2c9
1,c2_beaconing,mta_qakbot,Qakbot_2023-05-10.pcap,172.16.10.73:50547-184.28.38.170:443-6-1683742320064,660.0845070422534,664.785201538896,1514,54,91.58620689655173,104.12818928107636,426,54,2656,1565.814285714286,13036.181139587652,109076,0,3914.5357142857147,20609.745636977168,109076,0,2672.3902439024387,17032.91954257703,109076,0,2.0,0.0,0.0,0.0,0.0,602.2544179508725,583.3170467887602,1514.0,54.0,426.0,54,56,172.16.10.73,184.28.38.170,50547,443,6,71,www.oracle.com,t13d201100_2b729b4bf6f3_9e7b989ebec8,15af977ce25de452b96affa2addb1036
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:64918-37.157.5.49:443-6-9543992,285.6521739130435,460.63470132333833,1474,54,121.81818181818181,132.75979676228656,472,54,1340,301.7272727272728,570.8373283267795,2312,0,663.6,833.6615620262219,2673,9,599.6363636363636,829.2158069799771,2560,0,67.0,0.0,0.0,0.0,0.0,491.70040989606207,546.4377458187794,1474.0,54.0,285.6521739130435,16,18,10.0.2.15,37.157.5.49,64918,443,6,23,cm.adform.net,t12d1509h2_073e58a039a6_e70312a1ce2c,ccc514751b175866924439bdbb5bba34
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:56952-52.20.0.36:443-6-1493727285746,146.38095238095235,222.15433288380314,1063,54,172.24999999999997,288.0615859026109,1063,54,2067,78.1,148.42999413155934,641,0,142.0,199.28070654230427,641,0,180.37500000000003,275.56691564845005,802,0,111.0,0.0,0.0,0.0,0.0,336.16887125220455,394.9236183795423,1063.0,54.0,146.38095238095235,14,19,192.168.1.191,52.20.0.36,56952,443,6,21,adserve.2adpro.com,t12d1109h2_43e74fd21232_fed6c16fddd0,303951d4c50efb2e991652225a6f02b1
1,c2_beaconing,mta_gozi,Gozi_2023-07-12.pcap,10.7.12.121:50468-170.130.55.162:443-6-1689204947828,388.76190476190476,576.8025576193213,1514,54,164.2222222222222,209.92187700295662,636,54,1478,772.2,3325.3436324211984,14894,0,1930.5,5240.12791555975,14894,0,1401.0,4477.3211187048,14895,0,17.0,0.0,0.0,0.0,0.0,548.4611992945327,555.6665933938945,1514.0,54.0,388.76190476190476,11,13,10.7.12.121,170.130.55.162,50468,443,6,21,iamupdate.com,t12d190700_d83cc789557e_2dae41c691ec,4ce0442e9d20d092d9d74e9ce54b363a
1,c2_beaconing,mta_icedid,IcedID_2023-05-10.pcap,172.16.10.73:50443-77.105.141.154:443-6-1683740190108,413.4827586206896,577.2208428996935,1514,54,424.7857142857142,613.8213444131305,1514,54,5947,77.32142857142858,247.79547324526845,1249,0,166.53846153846158,349.70645199095566,1250,0,123.42857142857142,330.6549943290215,1249,0,1.0,0.0,0.0,0.0,0.0,660.5779784710819,621.0951595618501,1514.0,54.0,413.4827586206896,18,20,172.16.10.73,77.105.141.154,50443,443,6,29,floatfil.com,t13d201200_2b729b4bf6f3_2e4f304f1f45,2253c82f03b621c5144709b393fde2c9
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:49600-216.58.214.66:443-6-2383255,167.30952380952382,315.965148440514,1474,54,90.09999999999997,56.46041929855304,255,54,1802,4933.829268292681,17209.452248549984,65483,0,10646.684210526315,24371.007983195097,65483,1,9631.619047619048,23436.31295975583,65690,0,19.5,0.0,0.0,0.0,0.0,428.878835978836,563.3440071180424,1474.0,54.0,167.30952380952382,34,36,10.0.2.15,216.58.214.66,49600,443,6,42,www.googleadservices.com,t12d1509h2_073e58a039a6_e70312a1ce2c,ab41313cfec25328b20865eb1388e0a2
1,c2_beaconing,mta_icedid,IcedID_2022-01-12.pcap,10.22.5.47:50358-104.168.44.45:443-6-1642007873072,219.21052631578942,365.7496987083696,1279,60,211.27272727272728,373.0335349292583,1279,60,2324,68.05555555555557,111.5318325555651,246,0,122.5,128.10694317205798,249,0,141.14285714285714,130.81084125742865,251,0,3.0,0.0,0.0,0.0,0.0,506.95647262094633,523.8724558061662,1279.0,60.0,219.21052631578942,12,13,10.22.5.47,104.168.44.45,50358,443,6,19,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:51031-194.165.16.90:443-6-1668459094216,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,70.95833333333334,174.90605656519847,611,0,154.81818181818184,237.52886905882335,612,0,123.08333333333334,231.90807674724496,611,0,1.0,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,51031,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal21_kali_2017.pcap,192.168.1.191:55990-95.101.244.205:443-6-1493726413176,782.7027027027033,692.2919700869331,1514,54,252.4818652849741,451.34305473202534,1514,54,48729,378.2895833333332,1814.027788033484,10031,0,945.7239583333333,2791.817734687597,10176,0,632.296167247387,2331.868613400009,10560,0,15.0,0.0,0.0,0.0,0.0,765.4676526159147,631.1171214018689,1514.0,54.0,782.7027027027033,357,364,192.168.1.191,95.101.244.205,55990,443,6,481,ak.quantcast.com,t12d1109h2_43e74fd21232_fed6c16fddd0,8d2a028aa94425f76ced7826b1f39039
0,benign,benign,ctu_normal14_win_full_2017.pcap,10.0.2.15:50781-172.217.23.206:443-6-2251663,301.3684210526316,473.425250526688,1472,54,107.22222222222223,103.0142924280143,312,54,965,471.22222222222234,1942.9316707296175,8256,0,1060.25,2907.6198783786813,8256,0,940.2222222222222,2743.5866934442665,8256,1,19.0,0.0,0.0,0.0,0.0,478.0767381416504,548.9013706361894,1472.0,54.0,301.3684210526316,10,12,10.0.2.15,172.217.23.206,50781,443,6,19,apis.google.com,t12d1711h2_67e6df579eba_de5ccbe16bdd,f09be93fa9d03eabf66fdd359154a3fa
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:50975-194.165.16.90:443-6-1668459007572,450.4615384615385,603.6125400134912,1514,54,459.3846153846154,631.944425096271,1514,54,5972,64.52,167.44852940530708,660,0,134.41666666666666,225.95713927176277,660,0,115.0,226.43883380406606,660,0,1.0,0.0,0.0,0.0,0.0,672.8205128205128,616.4463618420267,1514.0,54.0,450.4615384615385,16,18,172.16.24.174,194.165.16.90,50975,443,6,26,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
1,c2_beaconing,mta_qakbot,Qakbot_2022-11-14_1.pcap,172.16.24.174:50609-194.165.16.90:443-6-1668458461592,466.32,610.5326035520134,1514,54,493.1666666666667,647.6681014971864,1514,54,5918,66.5,161.19607288344056,540,0,145.09090909090912,218.12998626757144,541,0,114.25,212.58672027284217,540,0,1.0,0.0,0.0,0.0,0.0,678.3361253561253,614.6092548983562,1514.0,54.0,466.32,14,16,172.16.24.174,194.165.16.90,50609,443,6,25,,t12i190600_d83cc789557e_2dae41c691ec,f176ba63b4d68e576b5ba345bec2c7b7
0,benign,benign,ctu_normal20_win_2017_https.pcap,10.0.2.15:49391-82.99.173.215:443-6-976956,299.42857142857144,503.56365748816415,1474,54,89.7,66.31582683559702,242,54,897,310.00000000000006,1065.5156399355988,4756,0,688.7777777777778,1550.6507325779214,4756,3,618.0,1581.669722511976,5054,0,4.0,0.0,0.0,0.0,0.0,470.13549783549786,553.9063480445074,1474.0,54.0,242.0,13,15,10.0.2.15,82.99.173.215,49391,443,6,21,ads2.czc.cz,t12d1509h2_073e58a039a6_e70312a1ce2c,2b1f517a72b7346c86d59ef328167d49
1,c2_beaconing,mta_icedid,IcedID_2022-07-06.pcap,10.7.1.7:55278-92.38.171.191:443-6-1657136138880,205.0,330.2851581804513,1356,60,119.00000000000001,86.34647813150393,267,60,952,4428.5714285714275,15987.042044751723,59966,0,8857.142857142859,22541.10127026163,59966,1,10305.166666666668,24448.554668255274,60205,12,172.5,0.0,0.0,0.0,0.0,420.6984126984127,507.1538046859728,1356.0,60.0,205.0,9,10,10.7.1.7,92.38.171.191,55278,443,6,15,feldaxxxx.com,t12d210800_76e208dd3e22_16bbda4055b2,ec74a5c51106f0419184d0dd08fb05bc
1,c2_beaconing,mta_darkgate,DarkGate_2023-12-07.pcap,10.11.28.11:52236-46.101.78.238:443-6-1701962647070,109.22222222222223,96.89398559479554,320,60,113.20000000000002,115.6339050624859,320,60,566,67.375,74.41186061374893,155,0,134.75,102.10248119740609,248,0,129.33333333333334,32.34707611722168,155,93,145.5,0.0,0.0,0.0,0.0,153.0746913580247,102.02725459294896,320.0,60.0,109.22222222222223,4,5,10.11.28.11,46.101.78.238,52236,443,6,9,cdn-uk.widgetsfordeploy.com,,
1,c2_beaconing,mta_icedid,IcedID_2023-09-28.pcap,10.10.20.147:50795-172.86.75.88:443-6-1695926220876,62.5,8.535639569308374,71,54,62.5,8.571731229523383,71,54,3750,14704.478991596636,25791.244977162547,59972,0,29658.186440677957,30036.384416969213,59972,188,29657.406779661014,30086.743310610636,60024,142,163.5,0.0,0.0,0.0,0.0,62.5,6.940220937885671,71.0,54.0,62.5,119,119,10.10.20.147,172.86.75.88,50795,443,6,120,,,
1,c2_beaconing,mta_icedid,IcedID_2022-12-20.pcap,10.3.24.178:54618-103.208.85.184:443-6-1671550969675,184.29411764705884,314.26516763433284,1356,54,115.99999999999999,88.66147496436737,266,54,928,4129.375,14902.982779184396,59953,0,9438.571428571428,22289.56031312374,59953,1,8219.375,20941.62710241085,60004,1,561.0,0.0,0.0,0.0,0.0,409.47712418300654,511.574658908555,1356.0,54.0,184.29411764705884,10,12,10.3.24.178,103.208.85.184,54618,443,6,17,artiwal.pics,t12d190800_d83cc789557e_7af1ed941c26,ec74a5c51106f0419184d0dd08fb05bc
